@relation pola_csv

@attribute H numeric
@attribute G numeric
@attribute Epoch {K161D,K15CO,K1642}
@attribute M numeric
@attribute Peri. numeric
@attribute Node numeric
@attribute Incl. numeric
@attribute e numeric
@attribute n numeric
@attribute a numeric
@attribute #Obs numeric
@attribute #Opp numeric
@attribute rms numeric
@attribute Per {M-v,M-h,M-c,M-N}
@attribute ts {3Eh,8.0,38h,08h}
@attribute Hazard {T,F}

@data
1.628543,0.15,K161D,-0.50118,1.140776,1.191469,-0.57536,0.278973,1.070601,-1.377937,-0.357242,-0.456026,0.4,M-v,3Eh,F
0.50791,0.15,K161D,0.775711,1.653198,-1.006529,0.023451,0.444751,0.375749,0.201605,-0.362006,-0.456026,0.42,M-v,3Eh,F
-1.0412,0.15,K161D,0.243481,1.195731,1.594791,-0.241343,0.548547,0.264085,1.034816,0.242981,-0.094101,0.51,M-v,3Eh,F
-1.832235,0.15,K161D,0.391245,1.65144,0.407097,2.532476,0.214073,0.522392,-0.418378,2.801074,2.439377,0.44,M-v,38h,F
0.013514,0.15,K161D,-0.413176,1.632003,1.625112,-0.528638,0.212632,0.509025,-0.374389,-0.266732,-0.456026,0.4,M-v,38h,F
-1.535597,0.15,K161D,0.971161,1.122442,0.461001,0.913433,0.618819,0.223506,1.502676,0.643129,-0.094101,0.43,M-v,3Eh,F
1.562624,0.15,K161D,1.634228,-0.793795,0.718046,-0.647506,0.660724,0.370346,0.232107,-0.447752,-0.456026,0.2,M-v,3Eh,F
-1.173039,0.15,K161D,-1.657382,0.272308,-1.166697,0.18315,0.504601,0.309017,0.639303,0.809858,0.267825,0.42,M-v,3Eh,F
-0.151285,0.15,K161D,-0.067334,-0.450137,0.287845,-0.900694,0.471849,0.27536,0.925499,-0.357242,-0.456026,0.6,M-v,38h,F
0.310152,0.15,K161D,-1.605683,-0.593164,-1.665392,-0.992027,0.598353,0.490762,-0.311074,-0.381061,-0.456026,0.4,M-v,3Eh,F
-1.00824,0.15,K161D,0.081913,-1.40011,0.108682,1.20284,0.344873,1.094621,-1.400904,0.995641,0.991676,0.53,M-v,3Eh,F
-1.140079,0.15,K161D,1.540068,-1.231332,-0.017042,-0.236979,0.823123,0.230146,1.416767,0.19058,-0.094101,0.46,M-v,3Eh,F
0.57383,0.15,K161D,0.678794,1.031404,-1.255459,-0.755506,0.711678,0.265508,1.020595,-0.381061,-0.456026,0.57,M-v,3Eh,F
-1.865194,0.15,K161D,0.00529,1.467662,-0.302146,-0.167034,0.524983,0.578099,-0.583232,3.267914,4.249005,0.41,M-h,3Eh,F
0.376071,0.15,K161D,-0.355779,-0.645577,0.095779,-0.40546,0.535695,0.305651,0.66555,-0.376297,-0.456026,0.33,M-v,3Eh,F
2.12294,0.15,K161D,1.252224,-1.032988,-0.53361,-0.959166,0.671353,0.311365,0.621273,-0.485861,-0.456026,0.38,M-v,3Eh,F
0.804548,0.15,K161D,-1.410686,1.052621,-1.591128,0.265516,0.238171,0.737385,-0.936518,-0.414406,-0.456026,0.5,M-v,3Eh,F
0.145353,0.15,K161D,1.700816,-0.100213,-0.141937,-0.533148,0.198059,0.585634,-0.603509,-0.333424,-0.456026,0.49,M-v,38h,F
1.628543,0.15,K161D,-0.50118,1.140776,1.191469,-0.57536,0.278973,1.070601,-1.377937,-0.357242,-0.456026,0.4,M-v,3Eh,F
0.738629,0.15,K161D,-0.415374,-0.841087,-1.547773,-0.908694,0.399242,0.560511,-0.53414,-0.438225,-0.456026,0.48,M-v,3Eh,F
-0.94232,0.15,K161D,-1.12183,1.459059,1.746279,-0.034254,0.484366,0.252912,1.1511,0.328727,-0.094101,0.46,M-v,38h,F
-0.283125,0.15,K161D,1.027699,0.625956,-1.466796,-0.542362,0.520788,0.317291,0.576767,-0.190514,-0.456026,0.45,M-v,3Eh,F
-2.260712,0.15,K161D,1.093896,1.257595,-0.238451,3.723489,0.301683,0.586531,-0.605895,4.230176,5.334781,0.44,M-h,3Eh,F
-2.326632,0.15,K161D,1.037999,0.862705,1.340059,1.270813,0.610277,0.220843,1.538335,2.920166,2.801303,0.44,M-h,3Eh,F
-0.909361,0.15,K161D,1.407661,-0.555838,-1.30694,-0.129305,0.80662,0.228074,1.443128,0.285854,-0.094101,0.46,M-v,3Eh,F
-1.700396,0.15,K161D,1.090288,0.724181,-0.465762,-0.316967,0.31712,0.502152,-0.351012,3.463224,3.887079,0.57,M-h,3Eh,F
0.277192,0.15,K161D,0.331057,-1.740063,1.588365,-0.106879,0.47715,0.291206,0.783891,-0.219096,-0.456026,0.36,M-v,38h,F
0.145353,0.15,K161D,1.511485,1.347641,-0.928344,-0.676883,0.392661,0.477463,-0.26244,0.147707,-0.456026,0.54,M-v,3Eh,F
0.376071,0.15,K161D,1.147662,-0.674118,1.480927,-0.721016,0.582052,0.276848,0.91163,-0.32866,-0.456026,0.65,M-v,3Eh,F
1.265985,0.15,K161D,0.740197,-1.32377,-0.298998,-0.958415,0.564209,0.340545,0.414692,-0.233387,-0.456026,0.57,M-v,3Eh,F
0.60679,0.15,K161D,-0.732068,-0.773826,1.36105,-1.004882,0.341651,0.554628,-0.517143,-0.457279,-0.456026,0.52,M-v,3Eh,F
1.859262,0.15,K161D,0.336772,-0.780845,0.607384,-0.920294,0.731841,0.27513,0.927652,-0.442988,-0.456026,0.59,M-v,3Eh,F
-1.107119,0.15,K161D,1.021615,0.958668,-0.976854,0.551172,0.608434,0.243549,1.25534,-0.047603,0.267825,0.48,M-v,3Eh,F
1.562624,0.15,K161D,1.634228,-0.793795,0.718046,-0.647506,0.660724,0.370346,0.232107,-0.447752,-0.456026,0.2,M-v,3Eh,F
0.837508,0.15,K161D,0.159717,-1.534215,-0.202299,-0.783573,0.492113,0.354318,0.327127,-0.290551,-0.456026,0.52,M-v,3Eh,F
0.50791,0.15,K161D,-0.378254,-0.737946,-0.008948,-0.199042,0.453727,0.69524,-0.856261,-0.414406,-0.456026,0.35,M-v,3Eh,F
-1.107119,0.15,K161D,1.516768,0.727614,-1.435282,2.205072,0.471458,0.437161,-0.100176,-0.295314,-0.094101,0.32,M-v,3Eh,F
1.793342,0.15,K161D,0.335379,1.484639,1.293598,-0.222963,0.357573,1.484511,-1.684213,0.019088,-0.456026,0.67,M-v,3Eh,F
0.705669,0.15,K161D,-0.800595,-0.0074,1.618129,0.532714,0.313105,0.555706,-0.520281,-0.057131,-0.456026,0.57,M-v,3Eh,F
0.343111,0.15,K161D,0.152994,-1.655823,-0.566794,-0.574243,0.291061,0.497933,-0.336394,-0.352479,-0.094101,0.46,M-v,38h,F
-1.502637,0.15,K161D,0.539392,0.908551,-0.975037,-0.019308,0.289026,0.463161,-0.207554,1.77212,2.439377,0.44,M-v,38h,F
-1.304878,0.15,K161D,0.739654,1.204304,1.641629,0.668553,0.483843,0.615288,-0.679267,0.690766,1.715527,0.46,M-h,3Eh,F
-0.447924,0.15,K161D,0.642937,-1.412169,0.544753,-0.174842,0.354729,0.398191,0.082347,-0.00473,-0.094101,0.5,M-v,38h,F
-0.909361,0.15,K161D,-0.772553,-1.668268,1.045443,0.519512,0.546603,0.415342,-0.0015,-0.319133,0.267825,0.47,M-v,3Eh,F
0.57383,0.15,K161D,0.383597,0.753282,-1.627032,0.124761,0.721028,0.385915,0.146151,-0.452516,-0.456026,0.34,M-v,3Eh,F
1.397825,0.15,K161D,1.694316,-0.683558,1.410233,-0.72432,0.312045,0.730736,-0.92437,-0.200041,-0.456026,0.41,M-v,3Eh,F
0.54087,0.15,K161D,0.427106,1.480502,-0.563768,-0.167412,0.568702,0.263009,1.045655,-0.342951,-0.456026,0.5,M-v,3Eh,F
-1.753131,0.15,K161D,-1.303822,1.382744,0.388367,0.264966,0.466971,0.87812,-1.156984,2.762964,6.420557,0.57,M-h,3Eh,F
-0.283125,0.15,K161D,-1.570647,0.810553,-1.030217,1.855334,0.294083,0.667513,-0.798891,-0.290551,-0.456026,0.58,M-v,3Eh,F
1.760382,0.15,K161D,0.928265,0.93045,0.020551,-1.109801,0.322562,0.629028,-0.712342,-0.423934,-0.456026,0.58,M-v,3Eh,F
-0.513843,0.15,K161D,-0.128621,-1.37321,-0.293584,-0.789513,0.407377,0.3541,0.328472,0.219162,-0.094101,0.46,M-v,38h,F
-1.700396,0.15,K161D,-0.43524,1.686047,-1.599015,4.154575,0.881248,0.249661,1.186554,-0.257205,0.991676,0.37,M-v,3Eh,F
1.628543,0.15,K161D,-0.405739,1.124513,0.113604,-0.813791,0.162903,0.855296,-1.125365,-0.352479,-0.456026,0.83,M-v,3Eh,F
1.002307,0.15,K161D,0.912788,1.629399,-1.318052,-0.220181,0.21915,0.642553,-0.743742,-0.23815,-0.456026,0.57,M-v,3Eh,F
-1.173039,0.15,K161D,-0.204974,-0.728923,0.172933,1.423559,0.763941,0.226804,1.459485,-0.00473,0.267825,0.49,M-v,3Eh,F
-0.777521,0.15,K161D,1.123359,-1.426392,-0.927316,-0.654754,0.776917,0.309944,0.632155,-0.200041,-0.456026,0.63,M-v,3Eh,F
-0.151285,0.15,K161D,0.946286,0.450991,-0.993077,-0.37412,0.495643,0.267833,0.997624,-0.433461,-0.456026,0.28,M-v,38h,F
-0.085366,0.15,K161D,-0.2278,-1.390868,0.941842,-0.363752,0.374519,0.621676,-0.694797,-0.409643,-0.456026,0.24,M-v,3Eh,F
-1.568556,0.15,K161D,0.313389,0.490337,-1.260852,-0.002576,0.521427,0.469359,-0.231684,2.124632,3.163228,0.53,M-v,3Eh,F
-0.645682,0.15,K161D,0.288635,-0.564262,1.468514,0.671797,0.589628,0.25066,1.175579,-0.32866,-0.094101,0.59,M-v,3Eh,F
0.310152,0.15,K161D,1.271291,0.217664,-1.131328,-0.578609,0.428027,1.393181,-1.629821,-0.195277,-0.456026,0.42,M-v,3Eh,F
-1.700396,0.15,K161D,0.140307,1.680632,1.16207,-0.562463,0.643354,0.56861,-0.557061,2.348525,4.61093,0.49,M-h,3Eh,F
0.771589,0.15,K161D,-0.048131,0.103537,-1.539055,0.411541,0.188948,0.651861,-0.764721,-0.423934,-0.456026,0.66,M-v,3Eh,F
1.233026,0.15,K161D,0.986992,-0.101757,1.248638,-0.955085,0.254344,0.639209,-0.736081,-0.061894,-0.456026,0.53,M-v,3Eh,F
0.178312,0.15,K161D,-1.171353,-0.335188,-1.415809,-0.425329,0.120885,1.139687,-1.441807,-0.342951,-0.094101,0.46,M-v,3Eh,F
-0.843441,0.15,K161D,1.59198,-1.245659,-1.284617,0.607904,0.561877,0.412646,0.011295,-0.223859,0.267825,0.42,M-v,3Eh,F
-1.07416,0.15,K161D,1.709921,1.589579,0.286305,0.373994,0.436587,0.876371,-1.15461,0.171526,2.439377,0.58,M-h,3Eh,F
-0.184245,0.15,K161D,0.412763,-0.322289,0.179447,-0.637037,0.476631,0.702429,-0.870518,-0.100004,-0.094101,0.37,M-v,3Eh,F
-0.678642,0.15,K161D,-1.191727,0.686191,0.966431,2.410302,0.111657,0.835017,-1.096068,-0.13335,-0.456026,0.46,M-v,3Eh,F
-1.601516,0.15,K161D,0.727756,-0.024158,-0.070835,0.929493,0.566407,0.582317,-0.594637,1.052805,3.887079,0.54,M-h,3Eh,F
-0.612722,0.15,K161D,-0.040822,0.77091,-0.21386,0.579181,0.608082,0.353023,0.335119,-0.466807,-0.456026,0.52,M-v,3Eh,F
0.145353,0.15,K161D,1.663398,-1.35895,0.520088,-0.994532,0.609422,0.294096,0.759441,-0.123822,-0.456026,0.45,M-v,3Eh,F
-0.777521,0.15,K161D,1.267358,-0.4731,1.576322,-0.524685,0.728701,0.346097,0.3787,0.123889,-0.094101,0.46,M-v,3Eh,F
0.409031,0.15,K161D,-1.293625,-1.155164,0.634573,-0.780981,0.492085,0.411192,0.018256,-0.433461,-0.456026,0.39,M-v,3Eh,F
-0.579763,0.15,K161D,0.422014,0.598635,-0.112846,-0.343609,0.394734,1.400302,-1.634274,-0.128586,-0.094101,0.49,M-v,3Eh,F
1.167106,0.15,K161D,1.268922,1.387045,1.040101,-0.48807,0.54017,0.327024,0.506593,-0.219096,-0.456026,0.36,M-v,3Eh,F
-0.414964,0.15,K161D,0.441071,1.172489,0.978589,0.634769,0.328782,0.52284,-0.419822,-0.190514,-0.456026,0.39,M-v,3Eh,F
-0.97528,0.15,K161D,-0.460046,0.838241,1.76926,-0.072647,0.831572,0.284144,0.84537,-0.076185,-0.094101,0.54,M-v,3Eh,F
-0.382004,0.15,K161D,1.331625,-0.179866,0.129236,0.957665,0.59862,0.200777,1.832088,-0.014258,-0.456026,0.44,M-v,38h,F
-0.678642,0.15,K161D,0.428605,-1.243472,0.720683,2.218729,0.258119,0.523098,-0.420649,0.171526,0.267825,0.45,M-v,38h,F
0.079433,0.15,K161D,-0.964193,-1.346884,1.590423,-0.693496,0.452442,0.308214,0.645517,-0.319133,-0.456026,0.42,M-v,38h,F
-1.997034,0.15,K161D,0.145815,-0.566762,-1.570174,-0.543041,0.304194,0.4101,0.02351,4.89709,5.334781,0.45,M-v,38h,F
-0.777521,0.15,K161D,-1.350765,0.431996,-0.136846,3.849459,0.202037,0.637656,-0.732502,-0.157168,0.62975,0.36,M-v,3Eh,F
1.068227,0.15,K161D,1.219465,1.34676,-0.132521,-0.882817,0.710811,0.213108,1.646102,-0.476334,-0.456026,0.38,M-v,3Eh,F
1.364865,0.15,K161D,0.645474,0.59292,1.617129,-0.484889,0.304215,0.707316,-0.880071,-0.223859,-0.456026,0.33,M-v,3Eh,F
0.277192,0.15,K161D,1.375376,-1.142316,-0.905128,-0.415823,0.376894,0.484089,-0.286949,-0.376297,-0.456026,0.45,M-v,3Eh,F
-1.173039,0.15,K161D,1.454006,-0.557351,0.408011,1.43438,0.230141,0.473491,-0.247475,0.147707,1.353601,0.5,M-v,38h,F
1.430784,0.15,K161D,1.679536,0.286556,0.276576,-0.766503,0.398347,0.476183,-0.257639,-0.376297,-0.456026,0.53,M-v,3Eh,F
-0.513843,0.15,K161D,1.180449,0.318522,-0.947274,0.619118,0.156484,0.943228,-1.240109,-0.076185,-0.456026,0.62,M-v,3Eh,F
0.870468,0.15,K161D,0.575315,1.055784,-0.902793,-0.913824,0.627844,0.32307,0.534675,-0.462043,-0.456026,0.44,M-v,3Eh,F
-0.678642,0.15,K161D,-0.027809,0.087995,0.348987,0.394437,0.385821,0.351509,0.344522,-0.214332,-0.094101,0.34,M-v,38h,F
1.298945,0.15,K161D,-0.71911,1.219241,-0.50572,-0.439248,0.612052,0.309337,0.636834,-0.357242,-0.456026,0.39,M-v,3Eh,F
1.529664,0.15,K161D,-0.483048,1.017967,0.386475,0.325736,0.148602,1.016538,-1.322957,-0.414406,-0.456026,1.69,M-v,3Eh,F
0.50791,0.15,K161D,0.146721,-0.719566,0.370567,-0.91244,0.495291,0.337105,0.437489,-0.409643,-0.456026,0.41,M-v,3Eh,F
-0.118326,0.15,K161D,-1.074988,0.837179,1.800879,0.876908,0.362607,0.474538,-0.251439,-0.457279,-0.456026,0.31,M-v,3Eh,F
-0.777521,0.15,K161D,1.492631,1.322713,-1.587682,-0.641814,0.467436,0.3077,0.649514,0.438291,-0.094101,0.43,M-v,38h,F
-0.909361,0.15,K161D,1.285423,-1.510836,-1.505189,-0.217479,0.620227,0.207316,1.731165,-0.27626,-0.456026,0.29,M-v,3Eh,F
0.54087,0.15,K161D,1.173246,-1.657557,1.543781,0.935551,0.31331,0.513503,-0.389337,-0.261969,-0.456026,0.42,M-v,3Eh,F
-0.612722,0.15,K161D,-0.037193,-0.97272,0.260918,1.536878,0.666823,0.222808,1.511955,-0.342951,-0.456026,0.52,M-v,3Eh,F
0.903428,0.15,K161D,0.952664,-0.226703,0.641603,-0.544242,0.304166,0.515767,-0.396812,-0.362006,-0.456026,0.36,M-v,3Eh,F
-1.601516,0.15,K161D,1.450849,-1.740096,0.302024,-0.188928,0.450757,0.35111,0.347013,0.705057,3.163228,0.43,M-h,3Eh,F
0.60679,0.15,K161D,-1.527742,0.113698,1.301999,-0.655565,0.17101,0.689028,-0.843744,-0.033312,-0.094101,0.44,M-v,3Eh,F
-1.0412,0.15,K161D,-1.612413,0.82795,-0.650313,-0.536958,0.437355,0.285524,0.833155,-0.347715,0.62975,0.43,M-v,38h,F
0.63975,0.15,K161D,0.78232,-1.273631,0.261544,-0.387513,0.55986,0.315358,0.591128,-0.295314,-0.456026,0.47,M-v,3Eh,F
-1.07416,0.15,K161D,-0.309459,-0.76858,0.544232,0.188508,0.415047,0.563981,-0.544028,2.09605,1.715527,0.5,M-h,3Eh,F
-2.062953,0.15,K161D,0.620457,-1.65416,1.051362,-1.029183,0.443148,0.29526,0.749704,3.582316,4.249005,0.41,M-v,38h,F
-1.107119,0.15,K161D,1.333278,0.976111,0.235573,1.318541,0.537998,0.266901,1.006788,-0.014258,0.267825,0.69,M-v,38h,F
0.50791,0.15,K161D,-1.477843,1.433494,1.804934,0.00629,0.220767,1.112098,-1.417095,-0.352479,-0.456026,0.51,M-v,3Eh,F
0.474951,0.15,K161D,-1.319154,0.780645,0.429744,-0.781173,0.513986,0.428908,-0.063836,-0.41917,-0.456026,0.62,M-v,3Eh,F
-0.283125,0.15,K161D,-0.206482,0.375602,-0.608104,-0.507939,0.495664,0.324021,0.527873,-0.261969,-0.094101,0.39,M-v,3Eh,F
-0.909361,0.15,K161D,0.059534,-1.319992,0.06268,0.283279,0.464552,0.396352,0.091693,1.233825,0.62975,0.47,M-h,3Eh,F
-0.052406,0.15,K161D,1.004186,-0.392016,-1.111083,1.360484,0.544942,1.137167,-1.439591,-0.190514,-0.456026,0.44,M-v,3Eh,F
-1.733355,0.15,K161D,-0.269659,0.934999,-1.098742,-0.019738,0.641573,0.183813,2.121489,0.390655,0.267825,0.39,M-v,3Eh,F
-0.414964,0.15,K161D,-0.071594,1.697049,-1.455539,-0.558501,0.440951,0.829687,-1.08817,-0.333424,-0.094101,0.31,M-v,3Eh,F
-2.613382,0.15,K161D,-1.437591,-0.522378,0.980587,-0.323406,0.435903,0.616422,-0.682044,7.717185,11.487514,0.52,M-v,3Eh,F
0.60679,0.15,K161D,-1.176108,-1.219663,0.035864,-0.177056,0.656411,0.238973,1.308754,-0.428697,-0.456026,0.89,M-v,3Eh,F
-1.436717,0.15,K161D,0.662054,-1.140727,-0.781543,1.713375,0.602513,0.304914,0.671356,2.305652,0.62975,0.41,M-v,3Eh,F
0.738629,0.15,K161D,-0.587209,1.426606,-1.47931,-0.490393,0.518347,0.28815,0.810188,-0.381061,-0.456026,0.45,M-v,3Eh,F
-1.0412,0.15,K161D,0.474648,0.669285,-1.260389,-0.351031,0.449621,0.284781,0.839721,-0.200041,-0.094101,0.33,M-v,38h,F
0.441991,0.15,K161D,0.484365,-1.518183,0.447427,-0.606963,0.298975,0.4445,-0.131545,-0.385824,-0.456026,0.45,M-v,38h,F
0.837508,0.15,K161D,-0.052139,1.384746,-1.049415,-0.157517,0.599014,0.265116,1.024497,-0.428697,-0.456026,0.41,M-v,3Eh,F
0.013514,0.15,K161D,0.432248,-0.759022,0.114961,-0.868912,0.538833,0.850449,-1.11847,0.323963,-0.094101,0.42,M-v,3Eh,F
1.331905,0.15,K161D,-1.45544,-0.881784,0.680349,-0.615836,0.782148,0.244408,1.245498,-0.333424,-0.456026,0.52,M-v,3Eh,F
-0.711602,0.15,K161D,0.745984,-1.531933,-0.176623,-0.312271,0.818685,0.293951,0.760655,-0.347715,-0.456026,0.36,M-v,3Eh,F
-0.678642,0.15,K161D,-0.920199,0.95797,-1.598615,-0.472165,0.531126,0.262635,1.049434,-0.36677,-0.456026,0.37,M-v,38h,F
1.265985,0.15,K161D,0.376058,0.335302,-1.36344,0.14888,0.436886,0.432985,-0.081934,-0.400115,-0.456026,0.44,M-v,3Eh,F
-1.370798,0.15,K161D,0.59825,-0.705776,0.326413,-0.263348,0.589454,0.258758,1.089207,0.076252,0.991676,0.42,M-v,3Eh,F
0.969347,0.15,K161D,-0.734134,0.079779,0.058279,-0.591301,0.229509,0.639816,-0.737476,-0.41917,-0.456026,0.5,M-v,3Eh,F
-1.271918,0.15,K161D,-0.575948,-1.260128,-0.073276,0.995876,0.515741,0.232484,1.387491,-0.200041,-0.094101,0.42,M-v,38h,F
1.859262,0.15,K161D,0.796072,0.900301,-0.389688,-0.914877,0.67599,0.379849,0.178943,-0.433461,-0.456026,0.7,M-v,3Eh,F
0.936388,0.15,K161D,0.564305,1.4407,-1.080349,-0.671867,0.600412,0.263195,1.043774,-0.323896,-0.456026,0.48,M-v,3Eh,F
0.57383,0.15,K161D,0.622358,0.565639,0.34991,-0.019949,0.428259,0.406234,0.042296,-0.466807,-0.456026,0.21,M-v,3Eh,F
1.628543,0.15,K161D,0.29916,0.110747,0.845295,-0.397835,0.054296,0.927685,-1.221151,-0.47157,-0.456026,0.44,M-v,3Eh,F
-1.304878,0.15,K161D,-1.296887,0.92824,-0.272843,0.477634,0.241467,0.548754,-0.499868,1.333862,2.077452,0.41,M-v,38h,F
-0.612722,0.15,K161D,-0.536025,0.899721,-1.230416,2.037424,0.392739,0.390889,0.119896,-0.114295,-0.094101,0.31,M-v,38h,F
0.738629,0.15,K161D,-1.225775,-0.547282,0.269369,-0.621038,0.637863,0.251064,1.171153,-0.333424,-0.456026,0.6,M-v,3Eh,F
1.068227,0.15,K161D,-0.561959,-0.50513,1.803804,-0.671786,0.554463,0.357458,0.307956,-0.390588,-0.456026,0.59,M-v,3Eh,F
0.112393,0.15,K161D,-0.427923,1.172434,1.2047,0.088303,0.397064,1.137186,-1.439608,-0.18575,-0.456026,0.49,M-v,3Eh,F
0.969347,0.15,K161D,-1.367158,1.381306,-1.309897,-0.384031,0.42469,0.433849,-0.085731,-0.433461,-0.456026,0.53,M-v,3Eh,F
-0.744562,0.15,K161D,-1.013559,1.522401,0.619722,1.393214,0.390033,0.321679,0.544691,-0.119059,0.267825,0.5,M-v,38h,F
0.804548,0.15,K161D,-0.344491,-0.925799,1.206956,-0.584835,0.742368,0.332351,0.469643,-0.376297,-0.456026,0.35,M-v,3Eh,F
1.068227,0.15,K161D,-0.365714,-0.29387,1.558581,-0.792885,0.455361,0.343331,0.396512,-0.462043,-0.456026,0.29,M-v,38h,F
0.57383,0.15,K161D,0.451395,-0.105615,0.212319,-0.966317,0.551889,0.254716,1.131747,-0.36677,-0.456026,0.36,M-v,38h,F
0.112393,0.15,K161D,-0.991545,-1.354089,0.362186,-0.333084,0.519655,0.325371,0.518268,0.628838,-0.094101,0.5,M-v,3Eh,F
0.079433,0.15,K161D,-1.388764,0.992643,-1.370538,-1.028934,0.493975,0.347713,0.368399,-0.219096,-0.456026,0.73,M-v,3Eh,F
-0.480883,0.15,K161D,-0.789866,-1.106193,0.047191,1.1431,0.547965,0.378665,0.185446,0.51451,0.62975,0.44,M-v,3Eh,F
-0.052406,0.15,K161D,-0.387556,-0.491401,-1.264828,1.031261,0.233549,0.912567,-1.202195,-0.319133,-0.456026,0.48,M-v,3Eh,F
-0.151285,0.15,K161D,-1.037235,-1.015024,1.003513,-1.048741,0.604334,0.220815,1.538713,-0.333424,-0.456026,0.62,M-v,3Eh,F
1.002307,0.15,K161D,-0.864036,-0.992859,-0.771229,-1.021519,0.586385,0.461091,-0.199379,-0.404879,-0.456026,0.5,M-v,3Eh,F
0.441991,0.15,K161D,1.349748,-0.506112,-1.056008,-0.980592,0.480496,0.274931,0.929518,-0.376297,-0.456026,0.3,M-v,38h,F
-0.151285,0.15,K161D,0.557803,-0.681841,-0.083248,-0.247363,0.684784,0.179457,2.203113,-0.252441,-0.094101,0.54,M-v,3Eh,F
-0.876401,0.15,K161D,0.202981,1.692596,0.806158,0.208713,0.535811,0.230007,1.418519,-0.038076,-0.456026,0.34,M-v,38h,F
-1.502637,0.15,K161D,-0.494164,-0.553614,1.674292,0.902062,0.516533,0.284065,0.846076,-0.066658,1.353601,0.58,M-v,38h,F
0.079433,0.15,K161D,-0.585877,-0.421768,0.49868,0.709932,0.099129,0.580001,-0.588392,-0.47157,-0.456026,0.35,M-v,38h,F
1.331905,0.15,K161D,0.849155,1.22143,1.529047,-1.071187,0.205282,0.807497,-1.05436,-0.342951,-0.456026,0.56,M-v,3Eh,F
-0.579763,0.15,K161D,0.227049,-1.612584,-1.007928,-0.67793,0.730013,0.409932,0.024319,-0.319133,-0.456026,0.62,M-v,3Eh,F
-0.217205,0.15,K161D,-1.11849,-1.424857,-0.710599,-0.667044,0.578894,0.471954,-0.241628,-0.223859,-0.456026,0.62,M-v,3Eh,F
0.771589,0.15,K161D,1.336073,0.402589,-0.327574,-0.541331,0.551234,0.337868,0.432399,-0.066658,-0.456026,0.66,M-v,3Eh,F
-1.238958,0.15,K161D,0.135965,0.870496,0.589109,0.971407,0.541081,0.235832,1.346417,-0.300078,-0.094101,0.59,M-v,38h,F
0.013514,0.15,K161D,-1.034033,-1.162584,-0.498529,-0.308851,0.567428,0.367724,0.24718,0.152471,-0.456026,0.46,M-v,3Eh,F
-1.00824,0.15,K161D,-0.792024,0.227033,1.054151,-0.449029,0.339557,0.7454,-0.95092,0.328727,1.353601,0.49,M-h,3Eh,F
-0.184245,0.15,K161D,-1.531971,-0.209347,0.560976,1.798862,0.547516,0.279224,0.889735,-0.438225,-0.456026,0.82,M-v,3Eh,F
-0.447924,0.15,K161D,1.68133,-1.303011,-0.73525,0.685195,0.190595,0.98602,-1.289717,-0.319133,0.267825,0.44,M-v,3Eh,F
0.343111,0.15,K161D,-0.156615,-0.353573,-0.671203,-0.874374,0.449258,0.308515,0.643191,-0.342951,-0.456026,0.31,M-v,38h,F
1.068227,0.15,K161D,-0.722796,0.076002,-1.263771,-0.624919,0.329671,0.520452,-0.412112,-0.423934,-0.456026,0.55,M-v,3Eh,F
1.068227,0.15,K161D,0.887293,1.432538,-1.406874,-0.742283,0.526804,0.342866,0.399528,-0.447752,-0.456026,0.51,M-v,3Eh,F
-2.458471,0.15,K161D,0.208765,-1.169839,1.075658,-0.925114,0.676353,0.138891,3.161622,2.6534,2.801303,0.51,M-v,38h,F
-0.414964,0.15,K161D,-0.479501,-0.61804,-1.48232,0.497697,0.292978,0.569084,-0.558385,-0.209568,-0.456026,0.68,M-v,3Eh,F
0.54087,0.15,K161D,-1.099666,-0.437599,-1.094687,-0.677422,0.512079,0.305919,0.66344,-0.423934,-0.456026,0.47,M-v,3Eh,F
-1.00824,0.15,K161D,-0.440222,-1.488617,-0.89052,-0.593685,0.36273,0.952202,-1.25082,0.214399,0.267825,0.63,M-v,3Eh,F
0.277192,0.15,K161D,-0.640212,-1.209629,0.227114,0.621229,0.333684,0.947677,-1.24544,-0.400115,-0.456026,0.47,M-v,3Eh,F
-0.810481,0.15,K161D,0.694699,0.711844,-0.793186,0.322558,0.512608,0.227937,1.444887,-0.457279,-0.456026,0.26,M-v,38h,F
0.57383,0.15,K161D,-1.277317,1.308672,-0.252261,-0.776008,0.625503,0.26074,1.068757,-0.157168,-0.456026,0.39,M-v,3Eh,F
0.244232,0.15,K161D,1.190603,-0.795428,0.190239,-0.225541,0.524894,0.329727,0.487722,-0.409643,-0.456026,0.67,M-v,3Eh,F
0.441991,0.15,K161D,0.822838,1.597415,0.674804,2.22011,0.252511,1.314305,-1.577828,-0.071422,0.267825,0.37,M-v,3Eh,F
-0.711602,0.15,K161D,1.407448,-0.272744,-1.018165,-0.087182,0.62874,0.391324,0.117626,-0.200041,0.267825,0.43,M-v,3Eh,F
0.54087,0.15,K161D,1.702265,-0.205466,-0.108193,0.587827,0.6432,0.180472,2.18379,-0.438225,-0.456026,0.19,M-v,38h,F
0.771589,0.15,K161D,-1.435496,-1.430653,-1.303125,-1.004205,0.554528,0.286195,0.827254,-0.247678,-0.456026,0.58,M-v,3Eh,F
